0.48218	0
0.48449	0
0.48681	0
0.48912	0
0.49143	0
0.49374	0
0.49606	0
0.49837	0
0.50068	0
0.50299	0
0.5053	0
0.50761	0
0.50992	0
0.51223	0
0.51454	0
0.51685	0
0.51916	0
0.52146	0
0.52377	0
0.52608	0
0.52839	0
0.53069	0
0.533	0
0.53531	0
0.53761	0
0.53992	0
0.54222	0
0.54453	0
0.54683	0
0.54914	0
0.55144	0
0.55375	0
0.55605	0
0.55835	0
0.56065	0
0.56296	0
0.56526	0
0.56756	0
0.56986	0
0.57216	0
0.57446	0
0.57677	0
0.57907	0
0.58137	0
0.58367	0
0.58596	0
0.58826	0
0.59056	0
0.59286	0
0.59516	2
0.59746	0
0.59975	0
0.60205	0
0.60435	0
0.60665	0
0.60894	0
0.61124	0
0.61353	0
0.61583	0
0.61812	0
0.62042	0
0.62271	2
0.62501	0
0.6273	0
0.6296	0
0.63189	0
0.63418	0
0.63648	0
0.63877	0
0.64106	0
0.64335	0
0.64564	0
0.64794	0
0.65023	0
0.65252	0
0.65481	0
0.6571	0
0.65939	0
0.66168	0
0.66397	0
0.66626	0
0.66854	0
0.67083	0
0.67312	0
0.67541	0
0.6777	0
0.67998	0
0.68227	0
0.68456	0
0.68684	0
0.68913	2
0.69142	2
0.6937	0
0.69599	0
0.69827	0
0.70056	0
0.70284	0
0.70512	0
0.70741	0
0.70969	0
0.71198	0
0.71426	0
0.71654	0
0.71882	0
0.72111	0
0.72339	0
0.72567	0
0.72795	0
0.73023	0
0.73251	0
0.73479	0
0.73707	0
0.73935	0
0.74163	0
0.74391	0
0.74619	0
0.74847	0
0.75075	0
0.75303	2
0.75531	0
0.75758	0
0.75986	0
0.76214	0
0.76441	0
0.76669	0
0.76897	0
0.77124	0
0.77352	0
0.7758	0
0.77807	0
0.78035	0
0.78262	0
0.7849	0
0.78717	0
0.78944	0
0.79172	0
0.79399	0
0.79627	0
0.79854	0
0.80081	2
0.80308	0
0.80536	0
0.80763	0
0.8099	0
0.81217	0
0.81444	0
0.81671	0
0.81898	0
0.82125	0
0.82352	0
0.82579	0
0.82806	0
0.83033	0
0.8326	0
0.83487	0
0.83714	2
0.83941	0
0.84168	0
0.84394	0
0.84621	2
0.84848	0
0.85075	0
0.85301	0
0.85528	0
0.85755	0
0.85981	0
0.86208	0
0.86434	0
0.86661	0
0.86887	0
0.87114	0
0.8734	0
0.87567	0
0.87793	0
0.8802	0
0.88246	0
0.88472	2
0.88699	0
0.88925	0
0.89151	0
0.89377	0
0.89604	0
0.8983	0
0.90056	0
0.90282	0
0.90508	0
0.90734	0
0.90961	0
0.91187	0
0.91413	0
0.91639	0
0.91865	0
0.92091	0
0.92317	0
0.92542	0
0.92768	0
0.92994	0
0.9322	0
0.93446	0
0.93672	0
0.93897	2
0.94123	0
0.94349	0
0.94575	0
0.948	0
0.95026	0
0.95252	0
0.95477	0
0.95703	0
0.95928	0
0.96154	0
0.96379	0
0.96605	0
0.9683	0
0.97056	0
0.97281	0
0.97507	0
0.97732	0
0.97958	0
0.98183	0
0.98408	0
0.98633	0
0.98859	0
0.99084	0
0.99309	0
0.99534	0
0.9976	0
0.99985	0
1.0021	0
1.00435	0
1.0066	0
1.00885	0
1.0111	0
1.01335	0
1.0156	0
1.01785	0
1.0201	0
1.02235	0
1.0246	0
1.02685	0
1.0291	0
1.03135	0
1.0336	0
1.03584	0
1.03809	0
1.04034	0
1.04259	0
1.04484	0
1.04708	0
1.04933	0
1.05158	0
1.05382	0
1.05607	0
1.05832	0
1.06056	0
1.06281	0
1.06505	0
1.0673	0
1.06954	0
1.07179	0
1.07403	0
1.07628	0
1.07852	0
1.08077	0
