0.54977	21
0.55208	23
0.55439	18
0.55669	18
0.559	18
0.56131	11
0.56361	12
0.56592	17
0.56822	23
0.57053	18
0.57283	21
0.57514	14
0.57744	17
0.57975	12
0.58205	17
0.58435	14
0.58665	12
0.58896	21
0.59126	10
0.59356	10
0.59586	12
0.59816	15
0.60046	24
0.60277	21
0.60507	19
0.60737	21
0.60967	15
0.61196	11
0.61426	17
0.61656	7
0.61886	20
0.62116	15
0.62346	16
0.62575	7
0.62805	15
0.63035	17
0.63265	17
0.63494	7
0.63724	12
0.63953	9
0.64183	22
0.64412	12
0.64642	11
0.64871	11
0.65101	9
0.6533	5
0.6556	15
0.65789	11
0.66018	11
0.66248	11
0.66477	15
0.66706	9
0.66935	9
0.67164	10
0.67394	7
0.67623	13
0.67852	8
0.68081	10
0.6831	9
0.68539	12
0.68768	10
0.68997	13
0.69226	7
0.69454	8
0.69683	9
0.69912	10
0.70141	5
0.7037	8
0.70598	7
0.70827	7
0.71056	11
0.71284	13
0.71513	4
0.71742	8
0.7197	8
0.72199	5
0.72427	4
0.72656	8
0.72884	11
0.73112	8
0.73341	10
0.73569	5
0.73798	6
0.74026	6
0.74254	9
0.74482	3
0.74711	9
0.74939	4
0.75167	16
0.75395	6
0.75623	3
0.75851	6
0.76079	5
0.76307	7
0.76535	9
0.76763	8
0.76991	3
0.77219	6
0.77447	4
0.77675	8
0.77903	3
0.78131	4
0.78358	4
0.78586	4
0.78814	5
0.79041	7
0.79269	8
0.79497	3
0.79724	4
0.79952	6
0.8018	11
0.80407	8
0.80635	5
0.80862	6
0.8109	2
0.81317	6
0.81544	3
0.81772	3
0.81999	7
0.82227	3
0.82454	9
0.82681	2
0.82908	8
0.83136	5
0.83363	4
0.8359	6
0.83817	5
0.84044	7
0.84271	4
0.84498	8
0.84725	2
0.84952	3
0.85179	5
0.85406	6
0.85633	1
0.8586	6
0.86087	3
0.86314	5
0.86541	5
0.86768	5
0.86994	3
0.87221	4
0.87448	1
0.87675	4
0.87901	4
0.88128	5
0.88355	2
0.88581	3
0.88808	4
0.89034	3
0.89261	4
0.89487	4
0.89714	7
0.8994	6
0.90167	3
0.90393	5
0.9062	6
0.90846	4
0.91072	2
0.91299	3
0.91525	2
0.91751	3
0.91977	6
0.92204	4
0.9243	1
0.92656	1
0.92882	5
0.93108	3
0.93334	3
0.93561	1
0.93787	4
0.94013	1
0.94239	3
0.94465	5
0.94691	2
0.94917	4
0.95142	3
0.95368	1
0.95594	3
0.9582	5
0.96046	0
0.96272	4
0.96497	3
0.96723	2
0.96949	2
0.97175	4
0.974	3
0.97626	4
0.97852	2
0.98077	4
0.98303	3
0.98528	1
0.98754	6
0.98979	8
0.99205	3
0.9943	1
0.99656	2
0.99881	4
1.00107	2
1.00332	2
1.00558	4
1.00783	4
1.01008	4
1.01233	2
1.01459	2
1.01684	4
1.01909	3
1.02134	4
1.0236	4
1.02585	2
1.0281	2
1.03035	2
1.0326	2
1.03485	5
1.0371	3
1.03935	2
1.0416	4
1.04385	2
1.0461	2
1.04835	2
1.0506	2
1.05285	3
1.0551	4
1.05735	3
1.0596	3
1.06184	1
1.06409	1
1.06634	3
1.06859	1
1.07084	0
1.07308	2
1.07533	1
1.07758	6
1.07982	3
1.08207	6
1.08432	6
1.08656	4
1.08881	0
1.09105	1
1.0933	2
1.09554	1
1.09779	3
1.10003	2
1.10228	0
1.10452	2
1.10677	0
