0	3.415140352
0.00238	3.41480628
0.00477	3.411619706
0.00715	3.387389826
0.00953	3.362105319
0.0119	3.340642378
0.01428	3.345373731
0.01666	3.294906911
0.01904	3.267171728
0.02142	3.245759356
0.0238	3.224274014
0.02617	3.161667412
0.02855	3.183554534
0.03092	3.128722284
0.0333	3.095169351
0.03568	3.128076013
0.03805	3.050379756
0.04042	3.043755127
0.0428	3.069668097
0.04517	3.007747778
0.04755	2.990338855
0.04992	2.981365509
0.05229	2.936010796
0.05466	2.897627091
0.05703	2.941511433
0.05941	2.888740961
0.06178	2.850033258
0.06415	2.839478047
0.06652	2.816903839
0.06889	2.775974331
0.07125	2.77524626
0.07362	2.749736316
0.07599	2.763427994
0.07836	2.716003344
0.08073	2.741151599
0.08309	2.747411808
0.08546	2.661812686
0.08783	2.701567985
0.09019	2.668385917
0.09256	2.692846919
0.09492	2.669316881
0.09729	2.673020907
0.09965	2.644438589
0.10202	2.632457292
0.10438	2.517195898
0.10674	2.608526034
0.10911	2.586587305
0.11147	2.558708571
0.11383	2.56937391
0.11619	2.536558443
0.11855	2.59439255
0.12091	2.514547753
0.12328	2.537819095
0.12564	2.51054501
0.12799	2.511883361
0.13035	2.489958479
0.13271	2.434568904
0.13507	2.44870632
0.13743	2.426511261
0.13979	2.378397901
0.14214	2.399673721
0.1445	2.352182518
0.14686	2.380211242
0.14921	2.434568904
0.15157	2.361727836
0.15393	2.31386722
0.15628	2.247973266
0.15863	2.320146286
0.16099	2.346352974
0.16334	2.278753601
0.1657	2.307496038
0.16805	2.359835482
0.1704	2.346352974
0.17275	2.264817823
0.17511	2.285557309
0.17746	2.309630167
0.17981	2.227886705
0.18216	2.260071388
0.18451	2.23299611
0.18686	2.230448921
0.18921	2.252853031
0.19156	2.209515015
0.19391	2.193124598
0.19626	2.139879086
0.19861	2.152288344
0.20095	2.173186268
0.2033	2.127104798
0.20565	2.130333768
0.20799	2.127104798
0.21034	2.170261715
0.21269	2.06069784
0.21503	2.086359831
0.21738	2.08278537
0.21972	2.086359831
0.22207	2.127104798
0.22441	2.064457989
0.22675	2.008600172
0.2291	2.033423755
0.23144	2.033423755
0.23378	2.025305865
0.23612	2.056904851
0.23847	2.029383778
0.24081	1.963787827
0.24315	2.056904851
0.24549	2.008600172
0.24783	1.924279286
0.25017	1.963787827
0.25251	1.973127854
0.25485	1.875061263
0.25719	1.991226076
0.25953	1.799340549
0.26187	1.897627091
0.2642	1.949390007
0.26654	1.954242509
0.26888	1.86923172
0.27121	1.949390007
0.27355	1.949390007
0.27589	1.897627091
0.27822	1.903089987
0.28056	1.880813592
0.28289	1.880813592
0.28523	1.77815125
0.28756	1.819543936
0.2899	1.755874856
0.29223	1.832508913
0.29456	1.806179974
0.2969	1.857332496
0.29923	1.799340549
0.30156	1.819543936
0.30389	1.799340549
0.30622	1.748188027
0.30855	1.72427587
0.31088	1.763427994
0.31321	1.672097858
0.31554	1.69019608
0.31787	1.707570176
0.3202	1.681241237
0.32253	1.819543936
0.32486	1.591064607
0.32719	1.653212514
0.32952	1.826074803
0.33185	1.477121255
0.33417	1.602059991
0.3365	1.748188027
0.33883	1.653212514
0.34115	1.62324929
0.34348	1.69019608
0.3458	1.612783857
0.34813	1.612783857
0.35045	1.662757832
0.35278	1.531478917
0.3551	1.591064607
0.35743	1.716003344
0.35975	1.653212514
0.36207	1.602059991
0.36439	1.544068044
0.36672	1.505149978
0.36904	1.662757832
0.37136	1.51851394
0.37368	1.556302501
0.376	1.477121255
0.37832	1.51851394
0.38064	1.491361694
0.38296	1.612783857
0.38528	1.447158031
0.3876	1.579783597
0.38992	1.579783597
0.39224	1.505149978
0.39456	1.414973348
0.39688	1.491361694
0.39919	1.447158031
0.40151	1.612783857
0.40383	1.397940009
0.40615	1.531478917
0.40846	1.491361694
0.41078	1.414973348
0.41309	1.361727836
0.41541	1.342422681
0.41772	1.322219295
0.42004	1.301029996
0.42235	1.414973348
0.42467	1.414973348
0.42698	1.477121255
0.42929	1.204119983
0.43161	1.447158031
0.43392	1.278753601
0.43623	1.431363764
0.43854	1.414973348
0.44086	1.361727836
0.44317	1.568201724
0.44548	1.414973348
0.44779	1.414973348
0.4501	1.477121255
0.45241	1.255272505
0.45472	1.380211242
0.45703	1.255272505
0.45934	1.322219295
0.46165	1.342422681
0.46396	1.322219295
0.46626	1.342422681
0.46857	1.322219295
0.47088	1.361727836
0.47319	1.255272505
0.47549	1.255272505
0.4778	1.255272505
0.48011	1.041392685
0.48241	1.079181246
0.48472	1.230448921
0.48702	1.361727836
0.48933	1.255272505
0.49163	1.322219295
0.49394	1.146128036
0.49624	1.230448921
0.49855	1.079181246
0.50085	1.230448921
0.50315	1.146128036
0.50545	1.079181246
0.50776	1.322219295
0.51006	1
0.51236	1
0.51466	1.079181246
0.51696	1.176091259
0.51926	1.380211242
0.52157	1.322219295
0.52387	1.278753601
0.52617	1.322219295
0.52847	1.176091259
0.53076	1.041392685
0.53306	1.230448921
0.53536	0.84509804
0.53766	1.301029996
0.53996	1.176091259
0.54226	1.204119983
0.54455	0.84509804
0.54685	1.176091259
0.54915	1.230448921
0.55145	1.230448921
0.55374	0.84509804
0.55604	1.079181246
0.55833	0.954242509
0.56063	1.342422681
0.56292	1.079181246
0.56522	1.041392685
0.56751	1.041392685
0.56981	0.954242509
0.5721	0.698970004
0.5744	1.176091259
0.57669	1.041392685
0.57898	1.041392685
0.58128	1.041392685
0.58357	1.176091259
0.58586	0.954242509
0.58815	0.954242509
0.59044	1
0.59274	0.84509804
0.59503	1.113943352
0.59732	0.903089987
0.59961	1
0.6019	0.954242509
0.60419	1.079181246
0.60648	1
0.60877	1.113943352
